id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason
1469,"Berdasarkan data BNPB, terdapat puluhan ribu rumah yang terdampak di tiga provinsi Sumatera. Rinciannya: 76.588 rusak ringan, 45.106 rusak sedang, dan 53.432 rusak berat. Penanganan serius terus berjalan! #DataBNPB #Sumatera Semua Rumah Korban Bencana Sumatera akan Diganti Pemerintah Dari kompasiana.com 15",negatif,0,netral,58,(dry-run) label simulasi untuk id 1469
1471,"Membalas @albert_morafia @BukeLeadee dan @WeatherMonitors Amiiin Page. kasihan orang, pasien, sawah kebun rumah ternak warga yg terendam. Semua terhalang. Pula bukan kayak di Jawa yg BNPB n BPBD sibuk dan turun. Jangan² malah dianggap rutinitas biasa. Tapi semoga ngga lah dan semoga surut gaceh² 1 1 2 30",positif,2,positif,66,(dry-run) label simulasi untuk id 1471
1478,"Badan Nasional Penanggulangan Bencana (BNPB) mencatat adanya penambahan korban jiwa akibat bencana dalam dua hari terakhir. Kepala Pusat Data, Informasi, dan Komunikasi Kebencanaan BNPB, Abdul Muhari, menyebutkan penambahan korban meninggal berasal dari Aceh Utara sebanyak 1 Tampilkan lebih banyak 356",negatif,0,positif,91,(dry-run) label simulasi untuk id 1478
1482,"Badan Nasional Penanggulangan Bencana (BNPB) kembali memperbarui data korban bencana alam yang melanda sejumlah wilayah di Sumatera #BNPB #bencanaalam #sumatera Update Korban Bencana Sumatera: 1.182 Meninggal-145 Hilang, Ratusan Ribu Masih Mengungsi Dari mistar.id 24",negatif,0,negatif,58,(dry-run) label simulasi untuk id 1482
1497,"Sejak 30 November 2025 hingga 6 Januari 2026, pemerintah telah mendistribusikan 1.788 ton bantuan logistik untuk korban banjir dan longsor di Aceh. Upaya ini dilakukan agar kebutuhan dasar warga terdampak tetap terpenuhi 1 44",negatif,0,negatif,65,(dry-run) label simulasi untuk id 1497
1499,Respons cepat pemerintah dengan mendistribusikan 1.780 ton bantuan logistik untuk korban banjir dan longsor di Aceh. 19,negatif,0,negatif,78,(dry-run) label simulasi untuk id 1499
1510,"Membalas @Aceh @pln_123 dan 3 lainnya Kasihan banget. Moga saudara2ku di Aceh tabah hadapi semua keadaan ini. Maklum pemerintah kita Superman, ga butuh bantuan negara lain. Seandainya terbuka menerima bantuan dan jadikan bencana Sumatera dan Aceh bencana nasional, mgkin sikon di daerah terdampak banjir jauh LBH baik 2 372",positif,2,netral,77,(dry-run) label simulasi untuk id 1510
1514,Amarah warga terdampak banjir bandang di Kabupaten Aceh Tamiang mencuat setelah muncul dugaan ketidakadilan dalam penyaluran bantuan. Sejumlah ibu-ibu dan warga lainnya mendatangi sebuah posko bantuan untuk menyampaikan protes secara langsung. 1 176,positif,2,positif,89,(dry-run) label simulasi untuk id 1514
1516,"Aktor Nicholas Saputra menyalurkan bantuan kepada anak-anak korban bencana longsor dan banjir di Aceh. Ia datang langsung ke salah satu sekolah di Desa Kelitu, Kecamatan Bintang, Aceh Tengah. Dalam unggahan video di Instagram @leuser .coffee, Nicholas Saputra tampak mengenakan Tampilkan lebih banyak 1 4 563",negatif,0,negatif,57,(dry-run) label simulasi untuk id 1516
1532,"Pantau Bantuan Banjir Aceh, Megawati Minta Tim Bergerak Cepat Video: Pantau Bantuan Banjir Aceh, Megawati Minta Tim Bergerak Cepat Dari cnbcindonesia.com 394",positif,2,positif,90,(dry-run) label simulasi untuk id 1532
